,Palavras,Rotulo,Sentenca
120072,Cachaça,O,9236
120073,Premium,B-CLASSIFICACAO_BEBIDA,9236
120075,no,O,9236
120076,International,O,9236
120077,Cane,O,9236
120078,Spirits,O,9236
120079,Festival,O,9236
120080,and,O,9236
120081,Tasting,O,9236
120082,Competition,O,9236
120084,ISCF,O,9236
120087,realizado,O,9236
120088,nos,O,9236
120089,Estados,B-NOME_LOCAL,9236
120090,Unidos,I-NOME_LOCAL,9236
120092,Volume,O,9237
120094,700,B-VOLUME,9237
120095,ml,I-VOLUME,9237
120096,GRADUAÇÃO,O,9238
120097,ALCOÓLICA,O,9238
120099,39%,B-GRADUACAO_ALCOOLICA,9238
120100,vol,O,9238
120105,NOME,O,9240
120106,DA,O,9240
120107,CACHAÇA,O,9240
120109,Cachaça,O,9240
120110,Ypióca,B-NOME_BEBIDA,9240
120111,5,I-NOME_BEBIDA,9240
120112,Chaves,I-NOME_BEBIDA,9240
120113,PREÇO,O,9241
120115,R$,B-PRECO,9241
120116,149,I-PRECO,9241
120117,",",I-PRECO,9241
120118,90,I-PRECO,9241
120119,DESCRIÇÃO,O,9242
120120,DA,O,9242
120121,CACHAÇA,O,9242
120123,Cachaça,O,9242
120124,Ypióca,B-NOME_BEBIDA,9242
120125,5,I-NOME_BEBIDA,9242
120126,Chaves,I-NOME_BEBIDA,9242
120127,700,B-VOLUME,9242
120128,ml,I-VOLUME,9242
120130,É,O,9243
120131,um,O,9243
120132,blend,B-CLASSIFICACAO_BEBIDA,9243
120133,de,O,9243
120134,cachaças,O,9243
120135,raras,O,9243
120136,envelhecidas,O,9243
120137,em,O,9243
120138,barris,B-RECIPIENTE_ARMAZENAMENTO,9243
120139,de,O,9243
120140,carvalho,B-TIPO_MADEIRA,9243
120141,e,O,9243
120142,castanheira,B-TIPO_MADEIRA,9243
120144,Um,O,9244
120145,líquido,O,9244
120146,raro,O,9244
120147,e,O,9244
120148,diferenciado,O,9244
120149,muito,O,9244
120150,bem,O,9244
120151,avaliado,O,9244
120152,pelos,O,9244
120153,apreciadores,O,9244
120154,de,O,9244
120155,cachaça,O,9244
120157,Seu,O,9245
120158,nome,O,9245
120160,Cinco,B-NOME_BEBIDA,9245
120161,chaves,I-NOME_BEBIDA,9245
120163,dizem,O,9245
120164,respeito,O,9245
120165,aos,O,9245
120166,segredos,O,9245
120167,da,O,9245
120168,produção,O,9245
120170,cuidado,O,9245
120171,com,O,9245
120172,a,O,9245
120173,fermentação,O,9245
120175,tempo,O,9245
120176,correto,O,9245
120177,para,O,9245
120178,o,O,9245
120179,envelhecimento,O,9245
120181,talento,O,9245
120182,na,O,9245
120183,criação,O,9245
120185,qualidade,O,9245
120186,da,O,9245
120187,cana,O,9245
120188,e,O,9245
120189,precisão,O,9245
120190,na,O,9245
120191,destilação,O,9245
120193,A,O,9246
120194,mistura,O,9246
120195,desses,O,9246
120196,5,O,9246
120197,fatores,O,9246
120198,fazem,O,9246
120199,essa,O,9246
120200,cachaça,O,9246
120201,ter,O,9246
120202,uma,O,9246
120203,alta,O,9246
120204,qualidade,O,9246
120206,misturando,O,9246
120207,seu,O,9246
120208,sabor,O,9246
120209,frutado,B-CARACTERISTICA_SENSORIAL_SABOR,9246
120210,picante,I-CARACTERISTICA_SENSORIAL_SABOR,9246
120211,com,O,9246
120212,diferentes,O,9246
120213,aromas,O,9246
120215,Volume,O,9247
120217,700,B-VOLUME,9247
120218,ml,I-VOLUME,9247
120219,GRADUAÇÃO,O,9248
120220,ALCOÓLICA,O,9248
120222,39%,B-GRADUACAO_ALCOOLICA,9248
120223,vol,O,9248
120228,NOME,O,9250
120229,DA,O,9250
120230,CACHAÇA,O,9250
120232,Cachaça,O,9250
120233,Ypióca,B-NOME_BEBIDA,9250
120234,Ouro,B-CLASSIFICACAO_BEBIDA,9250
120235,PREÇO,O,9251
120237,R$,B-PRECO,9251
120238,19,I-PRECO,9251
120239,",",I-PRECO,9251
120240,90,I-PRECO,9251
120241,DESCRIÇÃO,O,9252
120242,DA,O,9252
120243,CACHAÇA,O,9252
120245,Cachaça,O,9252
120246,Ypióca,B-NOME_BEBIDA,9252
120247,Ouro,B-CLASSIFICACAO_BEBIDA,9252
120248,965,B-VOLUME,9252
120249,ml,I-VOLUME,9252
120251,Desde,O,9253
120252,1846,B-TEMPO,9253
120254,a,O,9253
120255,Ypióca,B-NOME_BEBIDA,9253
120256,é,O,9253
120257,um,O,9253
120258,grande,O,9253
120259,exemplo,O,9253
120260,da,O,9253
120261,arte,O,9253
120262,de,O,9253
120263,produzir,O,9253
120264,cachaça,O,9253
120265,de,O,9253
120266,qualidade,O,9253
120268,Agora,O,9254
120270,sob,O,9254
120271,o,O,9254
120272,comando,O,9254
120273,da,O,9254
120274,Diageo,B-NOME_PESSOA,9254
120276,o,O,9254
120277,maior,O,9254
120278,grupo,O,9254
120279,de,O,9254
120280,bebidas,O,9254
120281,premium,O,9254
120282,do,O,9254
120283,mundo,O,9254
120285,YPIÓCA,B-NOME_BEBIDA,9254
120286,prossegue,O,9254
120287,exaltando,O,9254
120288,sua,O,9254
120289,qualidade,O,9254
120291,tradição,O,9254
120292,e,O,9254
120293,raízes,O,9254
120295,Ypióca,B-NOME_ORGANIZACAO,9255
120296,não,O,9255
120297,adiciona,O,9255
120298,açúcar,O,9255
120299,às,O,9255
120300,receitas,O,9255
120302,preservando,O,9255
120303,as,O,9255
120304,características,O,9255
120305,originais,O,9255
120306,da,O,9255
120307,verdadeira,O,9255
120308,cachaça,O,9255
120310,YPIÓCA®,B-NOME_BEBIDA,9256
120311,Brasilizar,I-NOME_BEBIDA,9256
120312,Ouro,B-CLASSIFICACAO_BEBIDA,9256
120313,Armazenada,O,9256
120314,é,O,9256
120315,armazenada,O,9256
120316,durante,O,9256
120317,1,B-TEMPO_ARMAZENAMENTO,9256
120318,ano,I-TEMPO_ARMAZENAMENTO,9256
120319,em,O,9256
120320,toneis,B-RECIPIENTE_ARMAZENAMENTO,9256
120321,de,O,9256
120322,bálsamo,B-TIPO_MADEIRA,9256
120324,realçando,O,9256
120325,o,O,9256
120326,seu,O,9256
120327,sabor,O,9256
120328,e,O,9256
120329,aroma,O,9256
120330,em,O,9256
120331,uma,O,9256
120332,cachaça,O,9256
120333,diferenciada,O,9256
120335,O,O,9257
120336,melhor,O,9257
120337,da,O,9257
120338,cana,O,9257
120339,de,O,9257
120340,açúcar,O,9257
120342,A,O,9258
120343,arte,O,9258
120344,de,O,9258
120345,fazer,O,9258
120346,bebida,O,9258
120347,é,O,9258
120348,antiga,O,9258
120350,e,O,9258
120351,cada,O,9258
120352,país,O,9258
120353,tem,O,9258
120354,seus,O,9258
120355,produtos,O,9258
120357,como,O,9258
120358,é,O,9258
120359,o,O,9258
120360,caso,O,9258
120361,da,O,9258
120362,cachaça,O,9258
120363,Ypióca,B-NOME_BEBIDA,9258
120364,Ouro,B-CLASSIFICACAO_BEBIDA,9258
120365,feita,O,9258
120366,no,O,9258
120367,Ceará,B-NOME_LOCAL,9258
120368,desde,O,9258
120369,1843,B-TEMPO,9258
120371,vinda,O,9258
120372,do,O,9258
120373,melhor,O,9258
120374,da,O,9258
120375,cana,O,9258
120376,de,O,9258
120377,açúcar,O,9258
120379,Hoje,O,9259
120380,ela,O,9259
120381,ajuda,O,9259
120382,a,O,9259
120383,trazer,O,9259
120384,mais,O,9259
120385,alegrias,O,9259
120386,e,O,9259
120387,bons,O,9259
120388,momentos,O,9259
120389,entre,O,9259
120390,amigos,O,9259
120391,e,O,9259
120392,familiares,O,9259
120394,Diferenciais,O,9260
120395,da,O,9260
120396,versão,O,9260
120397,ouro,O,9260
120398,Nesta,O,9260
120399,versão,O,9260
120401,a,O,9260
120402,Ypióca,B-NOME_BEBIDA,9260
120403,passa,O,9260
120404,por,O,9260
120405,um,O,9260
120406,processo,O,9260
120407,de,O,9260
120408,envelhecimento,O,9260
120409,em,O,9260
120410,bálsamo,B-TIPO_MADEIRA,9260
120412,transformando,O,9260
120414,a,O,9260
120415,em,O,9260
120416,uma,O,9260
120417,cachaça,O,9260
120418,premium,B-CLASSIFICACAO_BEBIDA,9260
120420,Ela,O,9261
120421,traz,O,9261
120422,toda,O,9261
120423,a,O,9261
120424,diferença,O,9261
120425,em,O,9261
120426,caipirinhas,O,9261
120427,de,O,9261
120428,frutas,O,9261
120429,e,O,9261
120430,outros,O,9261
120431,tipos,O,9261
120432,de,O,9261
120433,drinks,O,9261
120434,e,O,9261
120435,coquetéis,O,9261
120437,Mais,O,9262
120438,suave,O,9262
120439,Ela,O,9262
120440,tem,O,9262
120441,o,O,9262
120442,sabor,O,9262
120443,mais,O,9262
120444,suave,O,9262
120446,e,O,9262
120447,acompanha,O,9262
120448,bem,O,9262
120449,refeições,O,9262
120451,seja,O,9262
120452,para,O,9262
120453,abrir,O,9262
120454,o,O,9262
120455,apetite,O,9262
120456,ou,O,9262
120457,para,O,9262
120458,fechar,O,9262
120459,o,O,9262
120460,almoço,O,9262
120461,de,O,9262
120462,domingo,O,9262
120464,Experimente,O,9263
120465,com,O,9263
120466,moderação,O,9263
120467,e,O,9263
120468,sinta,O,9263
120469,o,O,9263
120470,sabor,O,9263
120471,de,O,9263
120472,uma,O,9263
120473,das,O,9263
120474,melhores,O,9263
120475,aguardentes,O,9263
120476,do,O,9263
120477,país,O,9263
120479,Volume,O,9264
120481,965,B-VOLUME,9264
120482,ml,I-VOLUME,9264
120483,GRADUAÇÃO,O,9265
120484,ALCOÓLICA,O,9265
120486,38%,B-GRADUACAO_ALCOOLICA,9265
120487,vol,O,9265
120492,NOME,O,9267
120493,DA,O,9267
120494,CACHAÇA,O,9267
120496,Cachaça,O,9267
120497,Companheira,B-NOME_BEBIDA,9267
120498,EXTRA,B-CLASSIFICACAO_BEBIDA,9267
120499,PREMIUM,I-CLASSIFICACAO_BEBIDA,9267
120500,8,B-TEMPO_ARMAZENAMENTO,9267
120501,anos,I-TEMPO_ARMAZENAMENTO,9267
120502,Carvalho,B-TIPO_MADEIRA,9267
120503,PREÇO,O,9268
120505,R$,B-PRECO,9268
120506,269,I-PRECO,9268
120507,",",I-PRECO,9268
120508,90,I-PRECO,9268
120509,DESCRIÇÃO,O,9269
120510,DA,O,9269
120511,CACHAÇA,O,9269
120513,Cachaça,O,9269
120514,Companheira,B-NOME_BEBIDA,9269
120515,EXTRA,B-CLASSIFICACAO_BEBIDA,9269
120516,PREMIUM,I-CLASSIFICACAO_BEBIDA,9269
120517,8,B-TEMPO_ARMAZENAMENTO,9269
120518,anos,I-TEMPO_ARMAZENAMENTO,9269
120519,Carvalho,B-TIPO_MADEIRA,9269
120520,700,B-VOLUME,9269
120521,ml,I-VOLUME,9269
120525,Copo,O,9270
120526,da,O,9270
120527,imagem,O,9270
120528,não,O,9270
120529,incluso,O,9270
120531,Dez,B-TEMPO,9271
120532,anos,I-TEMPO,9271
120533,antes,O,9271
120534,de,O,9271
120535,chegar,O,9271
120536,ao,O,9271
120537,copo,O,9271
120539,um,O,9271
120540,primoroso,O,9271
120542,detalhado,O,9271
120543,e,O,9271
120544,artesanal,O,9271
120545,processo,O,9271
120546,de,O,9271
120547,produção,O,9271
120548,tem,O,9271
120549,início,O,9271
120551,A,O,9272
120552,escolha,O,9272
120553,da,O,9272
120554,variedade,O,9272
120555,de,O,9272
120556,cana,O,9272
120557,a,O,9272
120558,ser,O,9272
120559,plantada,O,9272
120561,com,O,9272
120562,alto,O,9272
120563,teor,O,9272
120564,de,O,9272
120565,açúcar,O,9272
120566,e,O,9272
120567,colhida,O,9272
120568,exclusivamente,O,9272
120569,no,O,9272
120570,inverno,O,9272
120572,uma,O,9272
120573,poda,O,9272
120574,manual,O,9272
120575,e,O,9272
120576,cuidadosa,O,9272
120578,um,O,9272
120579,sistema,O,9272
120580,de,O,9272
120581,destilação,O,9272
120582,magistral,O,9272
120583,e,O,9272
120584,um,O,9272
120585,processo,O,9272
120586,de,O,9272
120587,envelhecimento,O,9272
120588,de,O,9272
120589,8,B-TEMPO_ARMAZENAMENTO,9272
120590,anos,I-TEMPO_ARMAZENAMENTO,9272
120591,em,O,9272
120592,barril,B-RECIPIENTE_ARMAZENAMENTO,9272
120593,de,O,9272
120594,carvalho,B-TIPO_MADEIRA,9272
120596,fazem,O,9272
120597,com,O,9272
120598,que,O,9272
120599,a,O,9272
120600,Companheira,B-NOME_BEBIDA,9272
120601,Extra,B-CLASSIFICACAO_BEBIDA,9272
120602,Premium,I-CLASSIFICACAO_BEBIDA,9272
120603,seja,O,9272
120604,uma,O,9272
120605,cachaça,O,9272
120606,que,O,9272
120607,além,O,9272
120608,do,O,9272
120609,sabor,O,9272
120610,inigualável,O,9272
120611,traga,O,9272
120612,também,O,9272
120613,o,O,9272
120614,amor,O,9272
120615,de,O,9272
120616,quem,O,9272
120617,a,O,9272
120618,produz,O,9272
120620,Afinal,O,9273
120622,mais,O,9273
120623,do,O,9273
120624,que,O,9273
120625,feita,O,9273
120626,a,O,9273
120627,mão,O,9273
120629,Companheira,B-NOME_BEBIDA,9273
120630,Extra,B-CLASSIFICACAO_BEBIDA,9273
120631,Premium,I-CLASSIFICACAO_BEBIDA,9273
120632,é,O,9273
120633,feita,O,9273
120634,com,O,9273
120635,o,O,9273
120636,coração,O,9273
120638,Gran,O,9274
120639,Ouro,O,9274
120640,no,O,9274
120641,Concurso,O,9274
120642,Mundial,O,9274
120643,de,O,9274
120644,Bruxelas,B-NOME_LOCAL,9274
120646,14ª,O,9274
120647,edição,O,9274
120648,do,O,9274
120649,Concurso,O,9274
120650,Nacional,O,9274
120651,de,O,9274
120652,Vinhos,O,9274
120653,Finos,O,9274
120654,e,O,9274
120655,Destilados,O,9274
120656,CMB,O,9274
120657,Brasil,B-NOME_LOCAL,9274
120658,2016,B-TEMPO,9274
120659,e,O,9274
120660,2018,B-TEMPO,9274
120662,Medalha,O,9275
120663,de,O,9275
120664,ouro,O,9275
120665,no,O,9275
120666,Concurso,O,9275
120667,Mundial,O,9275
120668,de,O,9275
120669,Bruxelas,B-NOME_LOCAL,9275
120670,2016,B-TEMPO,9275
120672,Spirits,O,9275
120673,Sellection,O,9275
120674,2016,B-TEMPO,9275
120677,realizado,O,9275
120678,na,O,9275
120679,cidade,O,9275
120680,de,O,9275
120681,Tequila,B-NOME_LOCAL,9275
120683,no,O,9275
120684,México,B-NOME_LOCAL,9275
120686,Medalha,O,9276
120687,de,O,9276
120688,ouro,O,9276
120689,no,O,9276
120690,Concurso,O,9276
120691,de,O,9276
120692,Degustação,O,9276
120693,às,O,9276
120694,Cegas,O,9276
120696,realizado,O,9276
120697,durante,O,9276
120698,a,O,9276
120699,Expocachaça,O,9276
120701,em,O,9276
120702,Belo,B-NOME_LOCAL,9276
120703,Horizonte,I-NOME_LOCAL,9276
120705,Minas,B-NOME_LOCAL,9276
120706,Gerais,I-NOME_LOCAL,9276
120708,Brasil,B-NOME_LOCAL,9276
120710,3º,O,9277
120711,lugar,O,9277
120712,no,O,9277
120713,II,O,9277
120714,Ranking,O,9277
120715,2016,B-TEMPO,9277
120716,da,O,9277
120717,Cúpula,B-NOME_ORGANIZACAO,9277
120718,da,I-NOME_ORGANIZACAO,9277
120719,Cachaça,I-NOME_ORGANIZACAO,9277
120721,conforme,O,9277
120722,resultado,O,9277
120723,publicado,O,9277
120724,no,O,9277
120725,jornal,O,9277
120726,O,B-NOME_ORGANIZACAO,9277
120727,Estado,I-NOME_ORGANIZACAO,9277
120728,de,I-NOME_ORGANIZACAO,9277
120729,S,I-NOME_ORGANIZACAO,9277
120730,.,I-NOME_ORGANIZACAO,9277
120731,Paulo,I-NOME_ORGANIZACAO,9277
120733,5º,O,9278
120734,lugar,O,9278
120735,no,O,9278
120736,Ranking,O,9278
120737,Revista,B-NOME_ORGANIZACAO,9278
120738,VIP,I-NOME_ORGANIZACAO,9278
120739,da,O,9278
120740,Cachaça,O,9278
120741,2015,B-TEMPO,9278
120743,Medalha,O,9279
120744,de,O,9279
120745,prata,O,9279
120746,no,O,9279
120747,Concurso,O,9279
120748,Mundial,O,9279
120749,de,O,9279
120750,Bruxelas,B-NOME_LOCAL,9279
120751,2014,B-TEMPO,9279
120753,Spirits,O,9279
120754,Selection,O,9279
120755,2014,B-TEMPO,9279
120758,realizado,O,9279
120759,na,O,9279
120760,cidade,O,9279
120761,de,O,9279
120762,Florianópolis,B-NOME_LOCAL,9279
120764,Santa,B-NOME_LOCAL,9279
120765,Catarina,I-NOME_LOCAL,9279
120767,Brasil,B-NOME_LOCAL,9279
120769,Medalha,O,9280
120770,de,O,9280
120771,ouro,O,9280
120772,no,O,9280
120773,Concurso,O,9280
120774,de,O,9280
120775,Degustação,O,9280
120776,às,O,9280
120777,Cegas,O,9280
120778,2014,B-TEMPO,9280
120780,realizado,O,9280
120781,durante,O,9280
120782,a,O,9280
120783,Expocachaça,O,9280
120785,em,O,9280
120786,Belo,B-NOME_LOCAL,9280
120787,Horizonte,I-NOME_LOCAL,9280
120789,Minas,B-NOME_LOCAL,9280
120790,Gerais,I-NOME_LOCAL,9280
120792,Brasil,B-NOME_LOCAL,9280
120794,ocasião,O,9280
120795,em,O,9280
120796,que,O,9280
120797,a,O,9280
120798,Companheira,B-NOME_ORGANIZACAO,9280
120799,foi,O,9280
120800,reconhecida,O,9280
120801,como,O,9280
120802,a,O,9280
120803,Cachaçaria,O,9280
120804,do,O,9280
120805,Ano,O,9280
120806,2014,B-TEMPO,9280
120808,por,O,9280
120809,ter,O,9280
120810,obtido,O,9280
120811,a,O,9280
120812,maior,O,9280
120813,nota,O,9280
120815,9,O,9280
120817,5,O,9280
120819,e,O,9280
120820,o,O,9280
120821,maior,O,9280
120822,número,O,9280
120823,de,O,9280
120824,medalhas,O,9280
120825,nos,O,9280
120826,quatro,O,9280
120827,concursos,O,9280
120828,promovidos,O,9280
120829,pelo,O,9280
120830,evento,O,9280
120832,7º,O,9281
120833,lugar,O,9281
120834,no,O,9281
120835,I,O,9281
120836,Ranking,O,9281
120837,da,O,9281
120838,Cúpula,B-NOME_ORGANIZACAO,9281
120839,da,I-NOME_ORGANIZACAO,9281
120840,Cachaça,I-NOME_ORGANIZACAO,9281
120841,2014,B-TEMPO,9281
120843,Medalha,O,9282
120844,de,O,9282
120845,ouro,O,9282
120846,no,O,9282
120847,Concurso,O,9282
120848,de,O,9282
120849,Degustação,O,9282
120850,às,O,9282
120851,Cegas,O,9282
120852,2013,B-TEMPO,9282
120854,realizado,O,9282
120855,durante,O,9282
120856,a,O,9282
120857,Expocachaça,O,9282
120858,Dose,O,9282
120859,Dupla,O,9282
120861,no,O,9282
120862,Mercado,B-NOME_LOCAL,9282
120863,Municipal,I-NOME_LOCAL,9282
120864,de,I-NOME_LOCAL,9282
120865,São,I-NOME_LOCAL,9282
120866,Paulo,I-NOME_LOCAL,9282
120868,Detalhes,O,9283
120870,Somente,O,9283
120871,em,O,9283
120872,1994,B-TEMPO,9283
120873,começa,O,9283
120874,esta,O,9283
120875,jornada,O,9283
120877,Um,O,9284
120878,ano,O,9284
120879,de,O,9284
120880,muito,O,9284
120881,trabalho,O,9284
120883,investimento,O,9284
120884,e,O,9284
120885,escolhas,O,9284
120886,corajosas,O,9284
120888,sabiamente,O,9284
120889,vindas,O,9284
120890,da,O,9284
120891,experiência,O,9284
120892,do,O,9284
120893,produtor,O,9284
120895,Natanael,B-NOME_PESSOA,9284
120896,Carli,I-NOME_PESSOA,9284
120897,Bonicontro,I-NOME_PESSOA,9284
120899,A,O,9285
120900,paixão,O,9285
120901,pela,O,9285
120902,produção,O,9285
120903,de,O,9285
120904,cachaça,O,9285
120905,teve,O,9285
120906,início,O,9285
120907,nas,O,9285
120908,aulas,O,9285
120909,de,O,9285
120910,engenharia,O,9285
120911,bioquímica,O,9285
120913,em,O,9285
120914,cujo,O,9285
120915,laboratório,O,9285
120916,fabricou,O,9285
120917,pela,O,9285
120918,primeira,O,9285
120919,vez,O,9285
120920,uma,O,9285
120921,cachaça,O,9285
120922,que,O,9285
120923,o,O,9285
120924,surpreendeu,O,9285
120926,Seu,O,9286
120927,nome,O,9286
120928,é,O,9286
120929,inspirado,O,9286
120930,no,O,9286
120931,pássaro,O,9286
120932,joão,O,9286
120934,de,O,9286
120936,barro,O,9286
120938,espécie,O,9286
120939,famosa,O,9286
120940,por,O,9286
120941,passar,O,9286
120942,a,O,9286
120943,vida,O,9286
120944,toda,O,9286
120945,ao,O,9286
120946,lado,O,9286
120947,de,O,9286
120948,uma,O,9286
120949,única,O,9286
120950,companheira,O,9286
120952,Todo,O,9287
120953,o,O,9287
120954,engenho,O,9287
120955,foi,O,9287
120956,projetado,O,9287
120957,e,O,9287
120958,desenhado,O,9287
120959,pelo,O,9287
120960,engenheiro,O,9287
120961,químico,O,9287
120962,Natanael,B-NOME_PESSOA,9287
120964,possuindo,O,9287
120965,a,O,9287
120966,Cachaçaria,B-NOME_ORGANIZACAO,9287
120967,Companheira,I-NOME_ORGANIZACAO,9287
120969,engenho,O,9287
120970,de,O,9287
120971,criação,O,9287
120972,própria,O,9287
120974,idealizado,O,9287
120975,e,O,9287
120976,arquitetado,O,9287
120977,exclusivamente,O,9287
120978,para,O,9287
120979,a,O,9287
120980,produção,O,9287
120981,da,O,9287
120982,cachaça,O,9287
120983,COMPANHEIRA,B-NOME_BEBIDA,9287
120985,O,O,9288
120986,alambique,O,9288
120987,foi,O,9288
120988,construído,O,9288
120989,na,O,9288
120990,cidade,O,9288
120991,de,O,9288
120992,Jandaia,B-NOME_LOCAL,9288
120993,do,I-NOME_LOCAL,9288
120994,Sul,I-NOME_LOCAL,9288
120996,ao,O,9288
120997,Norte,O,9288
120998,do,O,9288
120999,Estado,O,9288
121000,do,O,9288
121001,Paraná,B-NOME_LOCAL,9288
121003,região,O,9288
121004,do,O,9288
121005,Vale,B-NOME_LOCAL,9288
121006,do,I-NOME_LOCAL,9288
121007,Rio,I-NOME_LOCAL,9288
121008,Ivaí,I-NOME_LOCAL,9288
121010,lugar,O,9288
121011,de,O,9288
121012,boas,O,9288
121013,terras,O,9288
121015,água,O,9288
121016,proveniente,O,9288
121017,de,O,9288
121018,um,O,9288
121019,poço,O,9288
121020,artesiano,O,9288
121021,e,O,9288
121022,clima,O,9288
121023,favorável,O,9288
121024,para,O,9288
121025,o,O,9288
121026,cultivo,O,9288
121027,da,O,9288
121028,cana,O,9288
121030,de,O,9288
121032,açúcar,O,9288
121034,A,O,9289
121035,cachaça,O,9289
121036,COMPANHEIRA,B-NOME_BEBIDA,9289
121037,tem,O,9289
121038,origem,O,9289
121039,em,O,9289
121040,uma,O,9289
121041,variedade,O,9289
121042,de,O,9289
121043,cana,O,9289
121044,de,O,9289
121045,alto,O,9289
121046,teor,O,9289
121047,de,O,9289
121048,açúcar,O,9289
121049,colida,O,9289
121050,no,O,9289
121051,inverno,O,9289
121053,A,O,9290
121054,escolha,O,9290
121055,e,O,9290
121056,o,O,9290
121057,projeto,O,9290
121058,de,O,9290
121059,plantio,O,9290
121060,e,O,9290
121061,colheita,O,9290
121062,da,O,9290
121063,cana,O,9290
121065,de,O,9290
121067,açúcar,O,9290
121068,passam,O,9290
121069,por,O,9290
121070,uma,O,9290
121071,pesquisa,O,9290
121072,metódica,O,9290
121074,o,O,9290
121075,seu,O,9290
121076,cuidado,O,9290
121077,é,O,9290
121078,harmonioso,O,9290
121079,e,O,9290
121080,competente,O,9290
121082,e,O,9290
121083,a,O,9290
121084,poda,O,9290
121085,é,O,9290
121086,manual,O,9290
121087,e,O,9290
121088,detalhada,O,9290
121090,Com,O,9291
121091,o,O,9291
121092,caldo,O,9291
121093,de,O,9291
121094,cana,O,9291
121095,se,O,9291
121096,prepara,O,9291
121097,o,O,9291
121098,mosto,O,9291
121100,onde,O,9291
121101,a,O,9291
121102,temperatura,O,9291
121103,e,O,9291
121104,o,O,9291
121105,teor,O,9291
121106,de,O,9291
121107,açúcar,O,9291
121108,são,O,9291
121109,controlados,O,9291
121111,para,O,9291
121112,depois,O,9291
121113,ser,O,9291
121114,fermentado,O,9291
121115,em,O,9291
121116,dornas,B-RECIPIENTE_ARMAZENAMENTO,9291
121117,de,I-RECIPIENTE_ARMAZENAMENTO,9291
121118,aço,I-RECIPIENTE_ARMAZENAMENTO,9291
121119,inoxidável,I-RECIPIENTE_ARMAZENAMENTO,9291
121121,onde,O,9291
121122,é,O,9291
121123,transformado,O,9291
121124,em,O,9291
121125,vinho,O,9291
121127,Este,O,9292
121128,precioso,O,9292
121129,vinho,O,9292
121130,é,O,9292
121131,destilado,O,9292
121132,de,O,9292
121133,tal,O,9292
121134,modo,O,9292
121135,que,O,9292
121136,com,O,9292
121137,a,O,9292
121138,riqueza,O,9292
121139,de,O,9292
121140,aromas,O,9292
121141,nele,O,9292
121142,concentrada,O,9292
121143,faz,O,9292
121144,brotar,O,9292
121145,uma,O,9292
121146,cachaça,O,9292
121147,cristalina,B-CARACTERISTICA_SENSORIAL_COR,9292
121149,suave,O,9292
121151,aromática,O,9292
121152,e,O,9292
121153,extremamente,O,9292
